Emp_ID,First_Name,Last_Name,Gender,Marital_Status,Date_of_Birth,Age,Blood_Group,Hire_Date,Job Duration,Previous_Experience,Organizational_Level,Business_Unit,Contract_Type,Employee_Type,Employee_Status,Salary,Monthly_Working_Hour,Work_Accident,Job_Id,Performance_ID,Job_Satisfaction_ID,Location_ID,Department_ID,Race_ID,Education_ID,Applicant ID,Age Group,Recruitment Process,Job_Nature
1062,Aydan,Benjamin,Male,Widowed,22-02-87 0:00,36,AB+,11/5/2010 0:00,13,0,Mid Level,Unit-9,Permanent,Full-Time,Active,90000,177,Yes,16,3,4,8,4,4,2,2469,21-30,RP,Replacement
1063,Kenzie,Mullins,Female,Divorced,2/4/1989 0:00,34,A-,19-12-07 0:00,16,0,Operational,Unit-9,Permanent,Temporary,Active,14000,159,No,8,4,5,1,4,1,1,2474,31-40,RP,Replacement
1063,Kenzie,Mullins,Female,Divorced,2/4/1989 0:00,34,A-,19-12-07 0:00,16,1,Operational,Unit-9,Permanent,Temporary,Active,14000,159,No,8,4,5,1,4,1,1,2474,31-40,RP,Replacement
1064,Asa,Pham,Female,Married,11/11/1970 0:00,53,A-,10/2/2006 0:00,17,5,Operational,Unit-7,Contract,Part-Time,Active,45000,150,No,19,3,1,4,6,1,2,2485,21-30,RP,Replacement
1064,Asa,Pham,Female,Married,11/11/1970 0:00,53,A-,10/2/2006 0:00,17,0,Operational,Unit-7,Contract,Part-Time,Active,45000,150,No,19,3,1,4,6,1,2,2485,21-30,RP,Replacement
1065,Damarion,Schneider,Male,Married,11/12/1973 0:00,50,B-,8/12/2006 0:00,17,3,Operational,Unit-2,Permanent,Temporary,Terminated,14000,137,No,8,1,4,7,4,1,1,2475,31-40,RP,New
1065,Damarion,Schneider,Male,Married,11/12/1973 0:00,50,B-,8/12/2006 0:00,17,0,Operational,Unit-2,Permanent,Temporary,Terminated,14000,137,No,8,1,4,7,4,1,1,2475,31-40,RP,Replacement
1066,Talan,Rodgers,Male,Married,30-01-77 0:00,47,AB-,10/11/2011 0:00,12,1,High Level,Unit-4,Permanent,Full-Time,Active,14000,188,No,8,4,3,10,3,4,1,2510,31-40,RP,Replacement
1066,Talan,Rodgers,Male,Married,30-01-77 0:00,47,AB-,10/11/2011 0:00,12,0,High Level,Unit-4,Permanent,Full-Time,Active,14000,188,No,8,4,3,10,3,4,1,2510,31-40,RP,Replacement
1067,Evelin,Snow,Male,Single,6/4/1967 0:00,56,B-,7/1/2006 0:00,18,5,High Level,Unit-5,Contract,Full-Time,Active,25000,109,Yes,18,2,3,8,5,5,1,2488,41-50,RP,Replacement
1067,Evelin,Snow,Male,Single,6/4/1967 0:00,56,B-,7/1/2006 0:00,18,0,High Level,Unit-5,Contract,Full-Time,Active,25000,109,Yes,18,2,3,8,5,5,1,2488,41-50,RP,Replacement
1068,Sienna,Preston,Female,Widowed,15-08-83 0:00,40,O+,5/2/2007 0:00,16,6,High Level,Unit-10,Contract,Temporary,Active,23000,133,No,3,5,5,9,6,5,2,2513,31-40,RP,New
1068,Sienna,Preston,Female,Widowed,15-08-83 0:00,40,O+,5/2/2007 0:00,16,3,High Level,Unit-10,Contract,Temporary,Active,23000,133,No,3,5,5,9,6,5,2,2513,31-40,RP,Replacement
1069,Taylor,Dennis,Female,Divorced,17-05-82 0:00,41,O+,7/3/2007 0:00,16,3,High Level,Unit-7,Permanent,Full-Time,Active,13000,137,Yes,2,4,1,2,3,4,1,2562,31-40,RP,Replacement
1069,Taylor,Dennis,Female,Divorced,17-05-82 0:00,41,O+,7/3/2007 0:00,16,0,High Level,Unit-7,Permanent,Full-Time,Active,13000,137,Yes,2,4,1,2,3,4,1,2562,31-40,RP,Replacement
1070,Cortez,Murillo,Female,Married,15-12-78 0:00,45,B-,12/6/2009 0:00,14,3,Operational,Unit-3,Permanent,Full-Time,Active,38000,174,Yes,7,5,3,4,4,4,3,2541,>50,RP,Replacement
1070,Cortez,Murillo,Female,Married,15-12-78 0:00,45,B-,12/6/2009 0:00,14,2,Operational,Unit-3,Permanent,Full-Time,Active,38000,174,Yes,7,5,3,4,4,4,3,2541,>50,RP,New
1071,Leonel,Combs,Female,Widowed,24-10-93 0:00,30,B+,3/3/2013 0:00,10,2,Operational,Unit-5,Permanent,Part-Time,Active,38000,145,Yes,7,4,4,6,4,1,4,2596,31-40,RP,New
1071,Leonel,Combs,Female,Widowed,24-10-93 0:00,30,B+,3/3/2013 0:00,10,3,Operational,Unit-5,Permanent,Part-Time,Active,38000,145,Yes,7,4,4,6,4,1,4,2596,31-40,RP,Replacement
1072,Carmen,Frost,Male,Widowed,18-02-67 0:00,56,B-,6/8/2008 0:00,15,5,Operational,Unit-3,Contract,Temporary,Volunterily Resigned,14000,165,No,8,3,2,7,2,2,1,2603,21-30,RP,Replacement
1072,Carmen,Frost,Male,Widowed,18-02-67 0:00,56,B-,6/8/2008 0:00,15,0,Operational,Unit-3,Contract,Temporary,Volunterily Resigned,14000,165,No,8,3,2,7,2,2,1,2603,21-30,RP,Replacement
1073,Ace,Krause,Female,Widowed,14-04-85 0:00,38,AB+,13-01-15 0:00,9,1,Mid Level,Unit-2,Contract,Temporary,Volunterily Resigned,14000,196,No,8,1,5,11,3,3,3,2564,31-40,RP,Replacement
1073,Ace,Krause,Female,Widowed,14-04-85 0:00,38,AB+,13-01-15 0:00,9,4,Mid Level,Unit-2,Contract,Temporary,Volunterily Resigned,14000,196,No,8,1,5,11,3,3,3,2564,31-40,RP,Replacement
1074,Reuben,Davila,Male,Married,13-12-85 0:00,38,A-,24-09-15 0:00,8,0,Mid Level,Unit-9,Permanent,Part-Time,Volunterily Resigned,45000,161,Yes,19,5,4,3,3,1,1,2620,31-40,RP,Replacement
1074,Reuben,Davila,Male,Married,13-12-85 0:00,38,A-,24-09-15 0:00,8,0,Mid Level,Unit-9,Permanent,Part-Time,Volunterily Resigned,45000,161,Yes,19,5,4,3,3,1,1,2620,31-40,RP,Replacement
1075,Angelique,Mann,Male,Single,25-11-87 0:00,36,AB-,26-12-05 0:00,18,7,High Level,Unit-9,Contract,Part-Time,Active,45000,166,No,19,1,2,2,4,5,2,2626,21-30,RP,Replacement
1075,Angelique,Mann,Male,Single,25-11-87 0:00,36,AB-,26-12-05 0:00,18,2,High Level,Unit-9,Contract,Part-Time,Active,45000,166,No,19,1,2,2,4,5,2,2626,21-30,RP,Replacement
1076,Susan,Exantus,Female,Divorced,28-07-90 0:00,33,AB-,10/1/2012 0:00,12,6,Mid Level,Unit-5,Permanent,Temporary,Active,14000,177,No,8,1,3,9,4,1,2,2576,41-50,RP,Replacement
1076,Susan,Exantus,Female,Divorced,28-07-90 0:00,33,AB-,10/1/2012 0:00,12,0,Mid Level,Unit-5,Permanent,Temporary,Active,14000,177,No,8,1,3,9,4,1,2,2576,41-50,RP,Replacement
1077,Sandra,Martin,Female,Divorced,2/5/1993 0:00,30,B+,12/12/2016 0:00,7,0,Operational,Unit-5,Contract,Part-Time,Active,18000,124,Yes,5,1,3,4,3,5,4,2662,31-40,RP,Replacement
1077,Sandra,Martin,Female,Divorced,2/5/1993 0:00,30,B+,12/12/2016 0:00,7,0,Operational,Unit-5,Contract,Part-Time,Active,18000,124,Yes,5,1,3,4,3,5,4,2662,31-40,RP,Replacement
1078,Keyla,Del Bosque,Female,Married,13-05-79 0:00,44,B+,1/2/2017 0:00,6,2,Operational,Unit-1,Permanent,Temporary,Active,23000,118,Yes,3,4,4,1,2,3,4,2735,31-40,RP,Replacement
1078,Keyla,Del Bosque,Female,Married,13-05-79 0:00,44,B+,1/2/2017 0:00,6,0,Operational,Unit-1,Permanent,Temporary,Active,23000,118,Yes,3,4,4,1,2,3,4,2735,31-40,RP,Replacement
1079,Andrew,Szabo,Male,Divorced,18-05-72 0:00,51,O+,4/2/2010 0:00,13,3,Mid Level,Unit-7,Permanent,Full-Time,Active,23000,175,No,3,2,4,2,1,2,2,2577,41-50,RP,Replacement
1079,Andrew,Szabo,Male,Divorced,18-05-72 0:00,51,O+,4/2/2010 0:00,13,1,Mid Level,Unit-7,Permanent,Full-Time,Active,23000,175,No,3,2,4,2,1,2,2,2577,41-50,RP,Replacement
1080,Luke,Patronick,Male,Single,9/12/1988 0:00,35,AB-,29-05-15 0:00,8,1,Operational,Unit-2,Contract,Temporary,Active,45000,131,No,19,5,5,8,3,2,1,2748,31-40,RP,Replacement
1080,Luke,Patronick,Male,Single,9/12/1988 0:00,35,AB-,29-05-15 0:00,8,0,Operational,Unit-2,Contract,Temporary,Active,45000,131,No,19,5,5,8,3,2,1,2748,31-40,RP,Replacement
1081,Colby,Andreola,Female,Widowed,31-07-73 0:00,50,B+,6/10/2012 0:00,11,1,High Level,Unit-5,Permanent,Temporary,Active,14000,194,Yes,8,2,4,7,4,5,1,2754,21-30,RP,Replacement
1081,Colby,Andreola,Female,Widowed,31-07-73 0:00,50,B+,6/10/2012 0:00,11,2,High Level,Unit-5,Permanent,Temporary,Active,14000,194,Yes,8,2,4,7,4,5,1,2754,21-30,RP,Replacement
1082,Edward,TRUE,Male,Married,22-02-82 0:00,41,AB+,8/3/2015 0:00,8,3,High Level,Unit-9,Permanent,Temporary,Active,23000,110,Yes,3,2,5,7,1,1,4,2607,>50,RP,Replacement
1082,Edward,TRUE,Male,Married,22-02-82 0:00,41,AB+,8/3/2015 0:00,8,0,High Level,Unit-9,Permanent,Temporary,Active,23000,110,Yes,3,2,5,7,1,1,4,2607,>50,RP,Replacement
1083,Judith,Carabbio,Female,Divorced,8/12/1985 0:00,38,AB+,26-04-10 0:00,13,2,Mid Level,Unit-6,Contract,Temporary,Volunterily Resigned,38000,171,Yes,7,5,2,6,4,5,3,2762,31-40,RP,Replacement
1083,Judith,Carabbio,Female,Divorced,8/12/1985 0:00,38,AB+,26-04-10 0:00,13,1,Mid Level,Unit-6,Contract,Temporary,Volunterily Resigned,38000,171,Yes,7,5,2,6,4,5,3,2762,31-40,RP,Replacement
1084,Adell,Saada,Female,Single,23-08-67 0:00,56,AB+,13-02-13 0:00,10,5,Operational,Unit-2,Contract,Full-Time,Terminated,45000,115,No,19,3,4,7,4,2,1,2784,31-40,RP,Replacement
1084,Adell,Saada,Female,Single,23-08-67 0:00,56,AB+,13-02-13 0:00,10,0,Operational,Unit-2,Contract,Full-Time,Terminated,45000,115,No,19,3,4,7,4,2,1,2784,31-40,RP,Replacement
1085,Kamari,Hunter,Male,Widowed,15-04-70 0:00,53,B-,1/3/2018 0:00,5,2,High Level,Unit-10,Contract,Temporary,Active,14000,156,No,8,4,5,11,4,4,1,2643,21-30,RP,Replacement
1085,Kamari,Hunter,Male,Widowed,15-04-70 0:00,53,B-,1/3/2018 0:00,5,0,High Level,Unit-10,Contract,Temporary,Active,14000,156,No,8,4,5,11,4,4,1,2643,21-30,RP,Replacement
1086,Sarah,Malone,Male,Married,4/2/1995 0:00,28,B+,26-08-13 0:00,10,3,Operational,Unit-2,Contract,Full-Time,Active,14000,146,Yes,8,2,1,9,3,2,1,2803,21-30,RP,Replacement
1086,Sarah,Malone,Male,Married,4/2/1995 0:00,28,B+,26-08-13 0:00,10,0,Operational,Unit-2,Contract,Full-Time,Active,14000,146,Yes,8,2,1,9,3,2,1,2803,21-30,RP,Replacement
1087,Skyler,Blackwell,Male,Married,13-09-73 0:00,50,B+,22-03-18 0:00,5,1,Operational,Unit-8,Permanent,Temporary,Active,20000,126,Yes,13,1,1,6,2,2,1,2816,21-30,RP,Replacement
1087,Skyler,Blackwell,Male,Married,13-09-73 0:00,50,B+,22-03-18 0:00,5,0,Operational,Unit-8,Permanent,Temporary,Active,20000,126,Yes,13,1,1,6,2,2,1,2816,21-30,RP,Replacement
1088,Jasmin,Shah,Male,Widowed,21-04-83 0:00,40,A+,6/3/2016 0:00,7,0,High Level,Unit-5,Contract,Temporary,Terminated,22000,195,No,4,1,3,6,4,3,4,2671,41-50,RP,Replacement
1088,Jasmin,Shah,Male,Widowed,21-04-83 0:00,40,A+,6/3/2016 0:00,7,0,High Level,Unit-5,Contract,Temporary,Terminated,22000,195,No,4,1,3,6,4,3,4,2671,41-50,RP,Replacement
1089,Kole,Quinn,Male,Married,25-03-85 0:00,38,AB-,29-06-08 0:00,15,4,Mid Level,Unit-9,Permanent,Temporary,Active,22000,122,Yes,4,3,4,4,3,2,2,2839,31-40,RP,Replacement
1089,Kole,Quinn,Male,Married,25-03-85 0:00,38,AB-,29-06-08 0:00,15,1,Mid Level,Unit-9,Permanent,Temporary,Active,22000,122,Yes,4,3,4,4,3,2,2,2839,31-40,RP,Replacement
1090,Ansley,Jackson,Female,Married,5/11/1978 0:00,45,O-,11/12/2010 0:00,13,1,High Level,Unit-9,Contract,Full-Time,Volunterily Resigned,25000,147,No,3,4,1,6,5,5,2,2867,21-30,RP,Replacement
1090,Ansley,Jackson,Female,Married,5/11/1978 0:00,45,O-,11/12/2010 0:00,13,0,High Level,Unit-9,Contract,Full-Time,Volunterily Resigned,25000,147,No,3,4,1,6,5,5,2,2867,21-30,RP,Replacement
1091,Jayda,Reese,Female,Single,6/9/1973 0:00,50,B-,26-04-08 0:00,15,2,Operational,Unit-3,Permanent,Temporary,Active,14000,134,No,8,4,3,12,4,4,2,2684,31-40,RP,Replacement
1091,Jayda,Reese,Female,Single,6/9/1973 0:00,50,B-,26-04-08 0:00,15,2,Operational,Unit-3,Permanent,Temporary,Active,14000,134,No,8,4,3,12,4,4,2,2684,31-40,RP,Replacement
1092,Julien,Whitehead,Female,Widowed,7/7/1990 0:00,33,O+,27-02-14 0:00,9,1,High Level,Unit-8,Permanent,Temporary,Active,90000,176,Yes,16,4,1,12,3,4,4,2910,31-40,RP,Replacement
1092,Julien,Whitehead,Female,Widowed,7/7/1990 0:00,33,O+,27-02-14 0:00,9,0,High Level,Unit-8,Permanent,Temporary,Active,90000,176,Yes,16,4,1,12,3,4,4,2910,31-40,RP,Replacement
1093,Alan,Haynes,Female,Widowed,27-06-90 0:00,33,A-,26-09-18 0:00,5,1,High Level,Unit-4,Permanent,Part-Time,Active,25000,170,No,18,3,3,1,6,2,3,2931,31-40,RP,Replacement
1093,Alan,Haynes,Female,Widowed,27-06-90 0:00,33,A-,26-09-18 0:00,5,1,High Level,Unit-4,Permanent,Part-Time,Active,25000,170,No,18,3,3,1,6,2,3,2931,31-40,RP,Replacement
1094,Kamryn,Herrera,Male,Widowed,25-12-65 0:00,58,O-,21-06-06 0:00,17,4,Mid Level,Unit-9,Permanent,Full-Time,Active,25000,141,No,3,2,4,5,3,1,4,2687,31-40,RP,Replacement
1094,Kamryn,Herrera,Male,Widowed,25-12-65 0:00,58,O-,21-06-06 0:00,17,0,Mid Level,Unit-9,Permanent,Full-Time,Active,25000,141,No,3,2,4,5,3,1,4,2687,31-40,RP,Replacement
1095,Kelvin,Foster,Female,Widowed,8/1/1984 0:00,40,B-,1/3/2017 0:00,6,2,Mid Level,Unit-2,Permanent,Temporary,Active,25000,119,Yes,3,4,4,7,6,1,4,2969,31-40,RP,Replacement
1095,Kelvin,Foster,Female,Widowed,8/1/1984 0:00,40,B-,1/3/2017 0:00,6,2,Mid Level,Unit-2,Permanent,Temporary,Active,25000,119,Yes,3,4,4,7,6,1,4,2969,31-40,RP,Replacement
1096,Joe,Fletcher,Male,Widowed,30-07-72 0:00,51,O-,16-11-10 0:00,13,2,Operational,Unit-3,Permanent,Part-Time,Active,125000,155,No,6,5,3,6,3,3,4,2970,31-40,RP,Replacement
1096,Joe,Fletcher,Male,Widowed,30-07-72 0:00,51,O-,16-11-10 0:00,13,0,Operational,Unit-3,Permanent,Part-Time,Active,125000,155,No,6,5,3,6,3,3,4,2970,31-40,RP,Replacement
1097,Frederick,Howe,Male,Married,21-09-85 0:00,38,B-,18-08-10 0:00,13,0,Mid Level,Unit-5,Contract,Full-Time,Active,14000,194,Yes,8,4,2,3,1,3,2,2709,41-50,RP,Replacement
1097,Frederick,Howe,Male,Married,21-09-85 0:00,38,B-,18-08-10 0:00,13,1,Mid Level,Unit-5,Contract,Full-Time,Active,14000,194,Yes,8,4,2,3,1,3,2,2709,41-50,RP,Replacement
1098,Nickolas,Davila,Male,Married,31-12-79 0:00,44,O+,9/2/2008 0:00,15,0,High Level,Unit-5,Contract,Part-Time,Active,14000,150,No,8,2,2,8,3,1,2,2979,31-40,RP,Replacement
1098,Nickolas,Davila,Male,Married,31-12-79 0:00,44,O+,9/2/2008 0:00,15,0,High Level,Unit-5,Contract,Part-Time,Active,14000,150,No,8,2,2,8,3,1,2,2979,31-40,RP,Replacement
1099,Kasey,Boyer,Female,Widowed,16-12-71 0:00,52,B-,30-08-20 0:00,3,1,Operational,Unit-4,Contract,Temporary,Active,18000,119,No,5,4,4,2,1,3,1,3008,31-40,RP,Replacement
1099,Kasey,Boyer,Female,Widowed,16-12-71 0:00,52,B-,30-08-20 0:00,3,3,Operational,Unit-4,Contract,Temporary,Active,18000,119,No,5,4,4,2,1,3,1,3008,31-40,RP,Replacement
1100,Giovanni,Jenkins,Female,Widowed,15-05-78 0:00,45,B-,22-02-12 0:00,11,1,Mid Level,Unit-2,Permanent,Temporary,Active,25000,144,Yes,3,3,4,2,1,2,2,2849,31-40,RP,Replacement
1100,Giovanni,Jenkins,Female,Widowed,15-05-78 0:00,45,B-,22-02-12 0:00,11,0,Mid Level,Unit-2,Permanent,Temporary,Active,25000,144,Yes,3,3,4,2,1,2,2,2849,31-40,RP,Replacement
1101,Alexis,Moss,Female,Single,28-04-95 0:00,28,B-,27-10-13 0:00,10,2,Operational,Unit-10,Contract,Full-Time,Active,125000,126,No,6,4,5,1,3,4,4,2865,31-40,RP,Replacement
1101,Alexis,Moss,Female,Single,28-04-95 0:00,28,B-,27-10-13 0:00,10,2,Operational,Unit-10,Contract,Full-Time,Active,125000,126,No,6,4,5,1,3,4,4,2865,31-40,RP,Replacement
1102,Joanna,Murphy,Male,Divorced,19-03-70 0:00,53,B+,13-11-11 0:00,12,0,Operational,Unit-10,Permanent,Part-Time,Active,22000,155,Yes,4,3,2,9,4,4,2,2907,>50,RP,Replacement
1102,Joanna,Murphy,Male,Divorced,19-03-70 0:00,53,B+,13-11-11 0:00,12,0,Operational,Unit-10,Permanent,Part-Time,Active,22000,155,Yes,4,3,2,9,4,4,2,2907,>50,RP,Replacement
1103,Joseph,Schmidt,Male,Single,4/12/1973 0:00,50,A+,31-01-15 0:00,8,1,High Level,unit-8,Permanent,Temporary,Active,14000,123,No,8,2,5,2,4,5,1,3020,>50,RP,Replacement
1103,Joseph,Schmidt,Male,Single,4/12/1973 0:00,50,A+,31-01-15 0:00,8,10,High Level,unit-8,Permanent,Temporary,Active,14000,123,No,8,2,5,2,4,5,1,3020,>50,RP,Replacement
1104,Brittany,Hurley,Female,Widowed,1/6/1990 0:00,33,AB-,31-05-10 0:00,13,0,Mid Level,Unit-1,Permanent,Temporary,Active,25000,195,No,3,2,3,12,6,4,2,3029,41-50,RP,Replacement
1104,Brittany,Hurley,Female,Widowed,1/6/1990 0:00,33,AB-,31-05-10 0:00,13,4,Mid Level,Unit-1,Permanent,Temporary,Active,25000,195,No,3,2,3,12,6,4,2,3029,41-50,RP,Replacement
1105,Niko,Hamilton,Male,Married,20-12-88 0:00,35,B+,10/11/2008 0:00,15,2,Operational,Unit-7,Contract,Full-Time,Volunterily Resigned,22000,182,Yes,4,2,1,6,6,5,2,3045,21-30,RP,Replacement
1105,Niko,Hamilton,Male,Married,20-12-88 0:00,35,B+,10/11/2008 0:00,15,2,Operational,Unit-7,Contract,Full-Time,Volunterily Resigned,22000,182,Yes,4,2,1,6,6,5,2,3045,21-30,RP,Replacement
1106,Ruben,Martinez,Male,Widowed,30-08-81 0:00,42,AB+,6/2/2013 0:00,10,1,Mid Level,Unit-1,Permanent,Temporary,Terminated,15000,170,No,10,2,4,10,6,1,1,3197,31-40,RP,Replacement
1106,Ruben,Martinez,Male,Widowed,30-08-81 0:00,42,AB+,6/2/2013 0:00,10,0,Mid Level,Unit-1,Permanent,Temporary,Terminated,15000,170,No,10,2,4,10,6,1,1,3197,31-40,RP,Replacement
1107,Kiley,Haynes,Male,Married,8/5/1970 0:00,53,O+,30-06-19 0:00,4,1,Mid Level,Unit-10,Permanent,Full-Time,Active,12000,186,Yes,17,3,4,4,3,2,2,3201,31-40,RP,Replacement
1107,Kiley,Haynes,Male,Married,8/5/1970 0:00,53,O+,30-06-19 0:00,4,1,Mid Level,Unit-10,Permanent,Full-Time,Active,12000,186,Yes,17,3,4,4,3,2,2,3201,31-40,RP,Replacement
1108,Blaine,Brooks,Male,Married,17-02-76 0:00,47,O+,5/9/2005 0:00,18,0,Operational,Unit-3,Permanent,Temporary,Active,22000,154,Yes,4,2,2,3,6,5,2,3221,41-50,RP,Replacement
1108,Blaine,Brooks,Male,Married,17-02-76 0:00,47,O+,5/9/2005 0:00,18,0,Operational,Unit-3,Permanent,Temporary,Active,22000,154,Yes,4,2,2,3,6,5,2,3221,41-50,RP,Replacement
1109,Dennis,Livingston,Female,Married,11/2/1981 0:00,42,B-,3/9/2008 0:00,15,1,High Level,Unit-1,Contract,Temporary,Volunterily Resigned,37000,165,No,20,2,1,12,2,1,2,3224,>50,RP,Replacement
1109,Dennis,Livingston,Female,Married,11/2/1981 0:00,42,B-,3/9/2008 0:00,15,3,High Level,Unit-1,Contract,Temporary,Volunterily Resigned,37000,165,No,20,2,1,12,2,1,2,3224,>50,RP,Replacement
1110,Case,Russell,Female,Divorced,10/7/1966 0:00,57,O-,20-08-05 0:00,18,3,Operational,Unit-4,Permanent,Full-Time,Active,14000,132,Yes,8,5,2,5,4,2,2,3254,41-50,RP,Replacement
1110,Case,Russell,Female,Divorced,10/7/1966 0:00,57,O-,20-08-05 0:00,18,0,Operational,Unit-4,Permanent,Full-Time,Active,14000,132,Yes,8,5,2,5,4,2,2,3254,41-50,RP,Replacement
1111,Kody,Jimenez,Male,Divorced,1/4/1969 0:00,54,AB-,10/1/2009 0:00,15,0,Mid Level,Unit-6,Contract,Part-Time,Volunterily Resigned,18000,123,No,5,1,5,9,6,1,2,3302,>50,RP,Replacement
1111,Kody,Jimenez,Male,Divorced,1/4/1969 0:00,54,AB-,10/1/2009 0:00,15,4,Mid Level,Unit-6,Contract,Part-Time,Volunterily Resigned,18000,123,No,5,1,5,9,6,1,2,3302,>50,RP,Replacement
1112,Zoe,Colon,Male,Married,31-03-84 0:00,39,AB-,6/3/2010 0:00,13,1,Operational,Unit-7,Contract,Full-Time,Terminated,45000,115,No,19,4,4,2,3,3,3,3310,31-40,RP,Replacement
1112,Zoe,Colon,Male,Married,31-03-84 0:00,39,AB-,6/3/2010 0:00,13,5,Operational,Unit-7,Contract,Full-Time,Terminated,45000,115,No,19,4,4,2,3,3,3,3310,31-40,RP,Replacement
1113,Courtney,Cowan,Male,Married,4/10/1972 0:00,51,B+,7/5/2009 0:00,14,0,Mid Level,Unit-4,Contract,Part-Time,Volunterily Resigned,45000,116,Yes,19,1,3,2,4,3,3,3324,31-40,RP,Replacement
1113,Courtney,Cowan,Male,Married,4/10/1972 0:00,51,B+,7/5/2009 0:00,14,0,Mid Level,Unit-4,Contract,Part-Time,Volunterily Resigned,45000,116,Yes,19,1,3,2,4,3,3,3324,31-40,RP,Replacement
1114,Nolan,Perez,Female,Widowed,29-01-88 0:00,36,B+,1/1/2014 0:00,10,0,Mid Level,Unit-5,Permanent,Part-Time,Active,38000,192,No,7,2,4,11,3,1,3,3378,31-40,RP,Replacement
1114,Nolan,Perez,Female,Widowed,29-01-88 0:00,36,B+,1/1/2014 0:00,10,1,Mid Level,Unit-5,Permanent,Part-Time,Active,38000,192,No,7,2,4,11,3,1,3,3378,31-40,RP,Replacement
1115,Katrina,Farrell,Male,Divorced,9/6/1976 0:00,47,B-,29-02-08 0:00,15,2,Operational,Unit-4,Permanent,Temporary,Terminated,18000,124,No,12,5,5,5,6,3,1,3412,21-30,RP,Replacement
1115,Katrina,Farrell,Male,Divorced,9/6/1976 0:00,47,B-,29-02-08 0:00,15,0,Operational,Unit-4,Permanent,Temporary,Terminated,18000,124,No,12,5,5,5,6,3,1,3412,21-30,RP,Replacement
1116,Camden,Kelly,Male,Married,7/12/1992 0:00,31,B-,13-01-10 0:00,14,0,Mid Level,Unit-2,Contract,Full-Time,Active,14000,130,Yes,8,2,3,10,3,1,1,3457,41-50,RP,Replacement
1116,Camden,Kelly,Male,Married,7/12/1992 0:00,31,B-,13-01-10 0:00,14,4,Mid Level,Unit-2,Contract,Full-Time,Active,14000,130,Yes,8,2,3,10,3,1,1,3457,41-50,RP,Replacement
1117,Milo,Hood,Male,Married,6/9/1994 0:00,29,A-,2/1/2018 0:00,6,0,High Level,Unit-3,Contract,Temporary,Volunterily Resigned,130000,150,No,6,3,3,8,4,5,3,3499,31-40,RP,Replacement
1117,Milo,Hood,Male,Married,6/9/1994 0:00,29,A-,2/1/2018 0:00,6,0,High Level,Unit-3,Contract,Temporary,Volunterily Resigned,130000,150,No,6,3,3,8,4,5,3,3499,31-40,RP,Replacement
1118,Kale,Lang,Female,Married,18-02-71 0:00,52,A-,18-03-13 0:00,10,1,High Level,Unit-5,Contract,Part-Time,Active,14000,132,Yes,8,2,4,6,3,4,1,3518,>50,RP,Replacement
1118,Kale,Lang,Female,Married,18-02-71 0:00,52,A-,18-03-13 0:00,10,5,High Level,Unit-5,Contract,Part-Time,Active,14000,132,Yes,8,2,4,6,3,4,1,3518,>50,RP,Replacement
1119,Shyanne,Stark,Female,Single,14-04-77 0:00,46,B-,17-10-06 0:00,17,0,High Level,Unit-5,Contract,Part-Time,Terminated,45000,129,No,19,5,3,11,4,2,3,3534,41-50,RP,Replacement
1119,Shyanne,Stark,Female,Single,14-04-77 0:00,46,B-,17-10-06 0:00,17,0,High Level,Unit-5,Contract,Part-Time,Terminated,45000,129,No,19,5,3,11,4,2,3,3534,41-50,RP,Replacement
1120,Elliott,Ashley,Female,Divorced,26-06-80 0:00,43,AB+,1/9/2011 0:00,12,0,High Level,Unit-4,Contract,Full-Time,Active,14000,111,Yes,8,2,2,5,4,3,1,3564,21-30,RP,Replacement
1120,Elliott,Ashley,Female,Divorced,26-06-80 0:00,43,AB+,1/9/2011 0:00,12,2,High Level,Unit-4,Contract,Full-Time,Active,14000,111,Yes,8,2,2,5,4,3,1,3564,21-30,RP,Replacement
1121,Genesis,Todd,Male,Single,30-06-90 0:00,33,B+,25-06-06 0:00,17,0,Mid Level,Unit-2,Contract,Part-Time,Active,20000,157,No,13,5,2,3,5,3,1,3565,>50,RP,Replacement
1121,Genesis,Todd,Male,Single,30-06-90 0:00,33,B+,25-06-06 0:00,17,0,Mid Level,Unit-2,Contract,Part-Time,Active,20000,157,No,13,5,2,3,5,3,1,3565,>50,RP,Replacement
1122,Sincere,Jimenez,Female,Widowed,23-10-76 0:00,47,O+,30-11-14 0:00,9,0,Operational,Unit-2,Contract,Part-Time,Active,16000,165,Yes,10,5,3,5,5,2,1,3599,41-50,RP,Replacement
1122,Sincere,Jimenez,Female,Widowed,23-10-76 0:00,47,O+,30-11-14 0:00,9,0,Operational,Unit-2,Contract,Part-Time,Active,16000,165,Yes,10,5,3,5,5,2,1,3599,41-50,RP,Replacement
1123,Stephen,Daugherty,Male,Single,27-09-71 0:00,52,AB+,23-01-09 0:00,15,3,High Level,Unit-9,Permanent,Full-Time,Active,25000,171,No,3,4,2,7,4,2,2,3698,31-40,RP,Replacement
1123,Stephen,Daugherty,Male,Single,27-09-71 0:00,52,AB+,23-01-09 0:00,15,1,High Level,Unit-9,Permanent,Full-Time,Active,25000,171,No,3,4,2,7,4,2,2,3698,31-40,RP,Replacement
